"is_interactive","number_of_scripts","number_of_completed_tutorials","author_name","join_date","features","activedays","receivedpositivereviews","subscribers","score"
"1","6","2","User226597","2013-07-22 06:14:47","1","1","0","0","2"
"1","6","6","Florin Balan","2013-07-21 20:53:29","8","3","0","0","11"
"1","6","2","Peter Su YX","2013-05-08 14:28:55","137","61","0","0","37"
"1","6","2","User430834","2013-07-06 16:59:53","12","15","0","0","20"
"1","6","1","hellicik","2013-04-22 17:52:40","44","10","0","0","23"
"1","6","3","User76646","2013-07-14 00:28:32","29","2","0","0","13"
"1","6","3","vonStauffenberg","2013-07-13 17:39:04","25","12","0","0","21"
"1","6","3","NaughtyOne","2013-07-11 19:52:39","53","11","0","0","24"
"1","6","2","stephan susani","2013-07-09 23:05:03","23","3","0","0","14"
"1","6","2","Pedro Teixeira1","2013-07-09 02:46:31","15","1","0","0","11"
"1","6","2","User553264","2013-07-01 19:43:48","17","5","0","0","15"
"1","6","2","Dylan Martin","2013-07-04 10:11:31","29","2","0","0","13"
"1","6","2","Drew Parker","2013-06-24 20:16:20","56","3","0","0","17"
"1","6","1","Harry Wilks","2013-06-24 20:37:42","0","4","0","0","4"
"1","6","2","User895311","2013-06-17 09:57:42","4","2","0","0","6"
"1","6","2","Mark Rosthan Solomon","2013-06-04 20:21:25","17","5","0","0","15"
"1","6","2","User83216","2013-06-04 20:27:00","13","3","1","0","14"
"1","6","1","Michelle","2013-06-01 00:09:33","125","13","1","0","32"
"1","6","2","User152801","2013-06-04 19:38:44","9","4","0","0","13"
"1","6","2","Claudia Nguyen","2013-06-04 16:47:00","38","5","0","0","17"
"1","6","3","Miha Pahor","2013-06-12 08:05:56","49","1","1","0","15"
"1","6","3","Kris AmbroÅ¾eli","2013-06-12 08:06:01","42","1","0","0","14"
"1","6","3","User614849","2013-06-04 20:18:22","10","2","0","0","12"
"1","6","2","User769801","2013-06-01 23:29:26","7","8","0","0","15"
"1","6","6","User334900","2013-05-28 18:12:48","8","2","0","0","10"
"1","6","2","hana alarifi","2013-04-13 04:19:15","38","13","1","0","23"
"1","6","2","NullPointer","2013-04-16 18:59:44","21","16","0","0","21"
"1","6","2","Altitude Tech","2012-11-10 00:41:28","29","7","0","1","19"
"1","6","1","User06817","2013-04-01 19:27:43","43","3","0","0","16"
"1","6","2","User26649","2013-04-02 20:49:15","11","1","0","0","11"
"1","6","2","dat luong","2013-02-08 17:18:28","58","15","0","0","24"
"1","6","6","User721427","2013-03-16 02:57:23","8","9","0","0","17"
"1","6","1","User958698","2013-03-13 09:47:17","26","3","0","0","14"
"1","6","2","AngeStrong","2013-02-23 19:05:58","45","8","0","0","21"
"1","6","2","User82066","2013-02-03 11:52:40","6","5","0","0","11"
"1","6","2","WMCJ(Jerker Porat)","2012-10-31 19:21:13","46","48","0","0","26"
"1","6","1","Paulo Ferreira","2012-10-25 22:17:54","108","22","3","0","33"
"1","6","3","User46497","2013-01-18 17:40:09","17","2","1","0","13"
"1","6","3","User398114","2012-12-02 19:29:53","9","1","0","0","10"
"1","6","2","Nishant Jain","2012-12-05 09:26:37","44","3","1","0","17"
"1","6","2","GiuliaBoatti","2012-10-25 16:52:24","23","9","0","0","20"
"1","6","2","Edoardo 97","2012-03-19 21:31:31","88","19","8","0","35"
"1","6","2","Suicune1998","2013-11-24 10:37:50","19","1","0","0","11"
"1","6","3","User39612","2013-11-24 00:00:28","18","2","0","0","12"
"1","6","3","User32525","2013-11-23 07:37:43","42","1","0","0","14"
"1","6","3","User63286","2011-12-01 07:42:45","42","4","0","0","17"
"1","6","3","User0235438","2013-11-23 04:49:14","42","2","0","0","15"
"1","5","1","Kuo-en Hung","2013-11-19 22:24:13","41","3","0","0","16"
"1","5","1","Lewis Cromack","2013-11-14 16:44:15","81","6","0","0","23"
"1","5","1","Brady Harlin","2013-10-10 17:34:23","80","11","0","0","27"
"1","5","1","Vegard Schjelderup Wigum","2013-11-15 09:37:54","62","4","0","0","19"
"1","5","1","User327230","2013-07-25 10:01:19","65","14","0","0","25"
"1","5","1","Knut Erlend Sakkeus","2013-11-18 20:32:42","62","3","0","0","18"
"1","5","1","aSacrip_Is2short","2012-06-24 11:43:35","94","12","0","0","28"
"1","5","1","User979143","2013-08-16 19:22:09","95","54","0","0","32"
"1","5","5","User66095","2013-11-11 18:51:36","4","2","0","0","6"
"1","5","5","User557059","2013-11-16 05:46:20","5","3","0","0","8"
"1","5","1","GingerKim","2012-05-09 01:08:36","59","14","0","0","24"
"1","5","1","User62393","2013-11-13 14:05:16","77","3","0","0","19"
"1","5","5","User19560","2011-11-13 20:53:06","4","1","0","0","5"
"1","5","1","User125275","2013-10-30 06:13:11","76","8","0","0","24"
"1","5","5","User50397","2013-11-09 22:27:03","4","1","0","0","5"
"1","5","5","User173983","2013-11-07 14:50:37","4","3","1","0","8"
"1","5","5","shankymore","2013-11-07 09:54:11","8","3","0","0","11"
"1","5","1","Eyal Badash","2013-11-03 08:52:48","73","3","0","0","19"
"1","5","1","LilCutenez","2013-10-31 04:47:34","88","6","0","0","23"
"1","5","1","Maria Ure","2013-11-03 08:53:09","78","6","0","0","22"
"1","5","1","steve canderson","2013-10-04 18:19:36","67","11","0","0","25"
"1","5","1","pARTbLUE","2013-02-07 08:05:32","165","50","2","0","41"
"1","5","5","User00706","2013-10-30 11:22:35","8","1","0","0","9"
"1","5","5","Kaelan Rasmussen","2013-10-30 00:19:53","4","2","0","0","6"
"1","5","5","User648075","2013-08-09 08:03:13","7","3","0","0","10"
"1","5","5","Argentina dArK! corp.","2013-10-26 01:41:21","4","1","0","0","5"
"1","5","5","User800907","2013-09-24 17:13:27","8","4","0","0","12"
"1","5","1","mc swag boi with mc love handles ","2013-10-17 10:56:01","54","4","1","0","19"
"1","5","5","User34699","2013-10-22 07:59:23","7","1","0","0","8"
"1","5","5","scgowens","2013-08-30 05:52:57","14","8","0","0","18"
"1","5","5","Ryan C219","2013-10-19 22:22:20","8","1","0","0","9"
"1","5","5","Ancondassae","2013-10-19 14:52:29","10","14","0","0","20"
"1","5","5","Kassandra Acosta","2013-10-18 19:27:46","7","1","0","0","8"
"1","5","5","Helena Viner","2013-10-17 15:51:23","8","1","0","0","9"
"1","5","5","Melayna Jones","2013-09-13 17:13:25","9","5","0","0","14"
"1","5","1","Hollyleaf","2013-05-24 05:57:19","81","10","0","0","27"
"1","5","5","Sam Kirchhoff","2013-10-03 19:33:28","8","3","0","0","11"
"1","5","5","User357662","2013-09-18 16:02:54","9","2","0","0","11"
"1","5","1","ivancho72","2012-12-06 13:05:48","182","19","3","0","40"
"1","5","5","User519971","2013-10-02 07:49:35","20","3","0","0","14"
"1","5","1","jovchevk","2011-08-05 11:36:15","180","34","0","0","39"
"1","5","1","Santhi Sagar","2013-09-21 07:11:36","5","3","0","0","8"
"1","5","5","User09045","2012-12-23 09:51:14","5","2","0","0","7"
"1","5","1","User708342","2012-08-06 17:23:30","40","6","0","0","19"
"1","5","5","Justin Nipp","2013-06-03 21:00:52","5","8","0","0","13"
"1","5","5","User675302","2013-08-29 00:50:24","12","3","0","0","13"
"1","5","5","Green hornet","2013-08-25 05:42:35","7","1","0","0","8"
"1","5","1","Giselle Dougan","2013-08-16 00:22:17","74","6","0","0","22"
"1","5","5","User09677","2013-08-12 22:38:24","7","6","0","0","13"
"1","5","1","Cool Wave","2013-05-27 03:13:30","42","52","2","0","29"
"1","5","5","User78738","2013-08-05 22:08:28","11","2","0","0","12"
"1","5","1","denaliwhite","2013-07-16 23:29:00","107","7","0","0","26"
"1","5","5","Nuwama Rai","2013-07-23 10:50:31","6","1","0","0","7"
"1","5","5","User26794","2013-07-20 13:58:03","12","4","0","0","14"
"1","5","5","User646449","2013-07-12 17:13:24","8","1","0","0","9"
"1","5","5","Ismail Kazi","2013-07-12 12:06:29","7","1","0","0","8"
"1","5","5","Roberta Back","2013-07-12 12:05:19","9","1","0","0","10"
"1","5","5","Mohammed Abdul Hussain","2013-07-08 15:39:55","7","5","0","0","12"
"1","5","5","User631936","2013-07-02 14:48:20","8","4","0","0","12"
"1","5","5","User489713","2013-07-03 14:44:08","11","2","0","0","12"
"1","5","1","User711234","2013-06-02 21:00:29","30","8","0","0","20"
"1","5","5","Adrian Jeavons","2013-06-20 21:11:22","9","4","0","0","13"
"1","5","5","User660819","2013-06-24 11:43:03","14","2","0","0","12"
"1","5","5","Isaiah Jordan Gunter","2013-06-18 16:08:14","14","3","0","0","13"
"1","5","5","User509371","2013-06-04 22:13:37","7","2","0","0","9"
"1","5","5","User638068","2013-06-10 01:58:26","11","6","0","0","16"
"1","5","5","Emerson Berosik","2013-06-04 18:10:13","7","3","0","0","10"
"1","5","5","User70154","2013-06-09 03:55:15","10","2","0","0","12"
"1","5","5","User01738","2013-06-08 12:45:56","7","1","0","0","8"
"1","5","5","Nick Bo45","2013-06-04 18:17:45","7","3","0","0","10"
"1","5","5","Andrew James","2013-06-03 16:13:00","7","1","0","0","8"
"1","5","5","User02551","2013-06-03 18:07:34","7","1","0","0","8"
"1","5","5","User388168","2013-05-31 08:00:14","11","2","0","0","12"
"1","5","5","User12920","2012-12-19 08:48:16","7","2","0","0","9"
"1","5","5","User966605","2013-05-17 16:42:00","0","1","0","0","1"
"1","5","5","Garrick Foth","2013-05-13 21:58:58","7","2","0","0","9"
"1","5","5","User936823","2013-05-13 14:54:13","7","3","0","0","10"
"1","5","1","Joseph Di Benedetto","2013-03-05 20:01:06","59","30","0","0","26"
"1","5","1","VeryLongName","2013-04-18 19:27:21","50","16","0","0","24"
"1","5","5","Omar ArrÃ©ola-VÃ£squÃ©z","2013-05-04 00:42:08","0","2","0","0","2"
"1","5","1","Wero Productions","2013-04-15 05:44:22","52","17","0","0","24"
"1","5","5","Kian Rozik","2013-04-27 12:11:19","9","1","0","0","10"
"1","5","5","Joel Nakat","2013-04-23 09:22:02","7","4","0","0","11"
"1","5","5","Siddharth Pothulapati","2013-04-23 18:12:52","1","2","0","0","3"
"1","5","1","User525761","2013-02-22 16:57:25","112","10","1","0","31"
"1","5","5","User284801","2013-03-31 01:37:23","7","3","0","0","10"
"1","5","5","Monica Williams","2013-03-29 17:02:14","7","3","0","0","10"
"1","5","5","Sha Jah68","2013-03-27 00:00:08","15","2","0","0","12"
"1","5","5","Matthew Chermside","2013-03-26 07:58:00","6","1","0","0","7"
"1","5","5","Mario Noble","2013-03-24 21:16:10","7","1","0","0","8"
"1","5","1","Erik Strottmann","2013-02-23 06:43:02","35","7","0","0","19"
"1","5","1","S4P0CODER","2012-03-02 02:27:59","85","44","1","0","31"
"1","5","5","Jean Paul LÃ©martine","2013-03-20 10:43:00","8","1","0","0","9"
"1","5","1","Stratospheres","2013-01-17 20:25:05","81","18","0","0","27"
"1","5","1","User330010","2012-12-01 02:14:28","42","1","0","0","14"
"1","5","5","User7174232","2013-11-24 06:40:25","4","1","0","0","5"
"1","4","1","Jaffa Cake Guy ","2013-11-17 18:44:16","63","4","0","0","19"
"1","4","2","Samira Farah","2013-11-20 20:55:26","14","2","0","0","12"
"1","4","1","Burnsy Junior","2013-11-14 10:38:36","59","5","0","0","19"
"1","4","1","Iris Leonardo","2013-11-14 10:12:48","67","2","0","0","17"
"1","4","2","User47075","2013-11-13 19:01:50","6","4","0","0","10"
"1","4","1","mossip123 .","2013-11-20 15:07:27","68","2","0","0","17"
"1","4","1","louis stewartburroughs","2013-11-20 15:16:02","62","1","0","0","16"
"1","4","1","Florence Plane","2013-11-14 10:37:26","64","4","0","0","19"
"1","4","1","Sam Davies","2013-11-14 10:38:28","58","4","0","0","18"
"1","4","1","George Watts","2013-11-14 10:37:13","50","4","0","0","18"
"1","4","1","User06420","2013-11-14 10:37:18","57","4","0","0","18"
"1","4","1","Bob Brain","2013-10-15 15:51:15","86","5","0","0","22"
"1","4","1","Zac Collingbourne","2013-10-22 15:54:06","75","4","2","0","22"
"1","4","2","Joshua Williams","2013-11-12 15:51:22","48","2","1","0","16"
"1","4","2","Alex Whitfield","2013-11-12 15:40:40","40","2","0","0","15"
"1","4","1","megan walker","2013-11-14 10:37:37","61","4","0","0","19"
"1","4","1","Joseph Whitty","2013-11-14 10:37:27","61","4","0","0","19"
"1","4","1","Mair Thomas","2013-11-14 10:37:25","71","4","0","0","20"
"1","4","2","Michael Amir","2013-11-18 17:04:02","33","3","0","0","15"
"1","4","2","Renren Gao","2012-12-02 15:09:43","36","5","0","0","17"
"1","4","1","hannah evans","2013-11-14 10:37:30","66","4","0","0","19"
"1","4","1","Eddie Vartanessian","2013-03-02 02:26:37","57","13","0","0","24"
"1","4","2","Darkness Running ","2013-10-11 04:04:15","15","6","0","0","16"
"1","4","2","Callie Davies","2013-11-11 11:15:38","14","2","0","0","12"
"1","4","1","Peter Heldens","2011-11-17 22:03:49","414","383","435","84","166"
"1","4","1","User020824","2013-11-16 04:57:55","50","3","0","0","17"
"1","4","2","Myikaila Ross","2013-11-12 15:49:55","49","3","0","0","16"
"1","4","1","Will Farrant","2013-11-15 12:17:05","36","1","0","0","13"
"1","4","2","Alise Furse","2013-11-08 11:48:20","31","3","0","0","15"
"1","4","2","Bernhard Barteczko","2013-11-05 17:35:17","36","5","0","0","17"
"1","4","1","User79965","2013-11-13 06:20:08","58","5","0","0","19"
"1","4","2","User658833","2013-11-07 16:34:47","40","4","0","0","17"
"1","4","2","Adam Ramirez","2013-11-05 15:54:07","35","4","0","0","16"
"1","4","1","User24796","2013-10-29 14:59:08","71","7","0","0","23"
"1","4","1","GoaDevil","2013-01-12 20:47:53","321","171","1","0","68"
"1","4","2","Mekhi Brening","2013-11-11 17:23:56","40","5","0","0","18"
"1","4","2","Ben Dempsey","2013-11-11 11:12:47","49","2","0","0","15"
"1","4","2","Ashanti Goodlow","2013-10-29 16:17:37","41","5","0","0","18"
"1","4","2","Brison Cobbins","2013-10-29 15:33:18","41","5","0","0","18"
"1","4","2","Marissa Chillis","2013-11-05 15:58:28","41","2","0","0","15"
"1","4","2","Jay Doss1","2013-10-29 14:29:50","16","4","0","0","14"
"1","4","2","Brandon Wade","2013-11-05 15:14:56","40","7","0","0","20"
"1","4","2","Emily Anderson","2013-11-11 11:12:37","49","1","0","0","14"
"1","4","2","Richard404","2013-11-11 11:15:33","17","2","0","0","12"
"1","4","2","Tallullah Molyneux","2013-11-11 11:12:33","49","2","0","0","15"
"1","4","2","Feena Moffat","2013-11-11 11:11:37","49","2","0","0","15"
"1","4","2","rAJ55555","2013-11-11 10:21:20","40","3","0","0","16"
"1","4","2","caidstech","2013-11-09 16:18:44","40","2","0","0","15"
"1","4","1","Bull BÃºllez","2013-10-16 00:24:10","87","36","0","0","29"
"1","4","2","jaguar11l","2013-11-10 01:48:21","10","2","0","0","12"
"1","4","2","User48068","2013-11-10 00:25:14","14","2","0","0","12"
"1","4","2","User951447","2013-11-09 06:42:10","40","1","0","0","14"
"1","4","2","Conor McGuire","2013-11-09 14:03:25","40","1","0","0","14"
"1","4","2","Patrick McCamley","2013-11-09 14:02:15","40","2","0","0","15"
"1","4","2","CombatDummy","2013-11-09 14:05:52","40","1","0","0","14"
"1","4","2","User541656","2013-11-09 12:06:14","49","1","0","0","14"
"1","4","2","User15444","2013-11-09 11:36:30","49","1","0","0","14"
"1","4","1","Jason Gray","2013-11-08 17:23:35","39","3","0","0","15"
"1","4","2","Kris Kane","2013-08-30 14:25:43","10","7","0","0","17"
"1","4","2","User765670","2013-11-08 12:34:10","41","2","0","0","15"
"1","4","2","Callan McPhillips","2013-11-08 10:39:07","41","1","0","0","14"
"1","4","2","India Christian","2013-11-08 10:13:38","41","2","0","0","15"
"1","4","2","Arabella Maiden","2013-11-08 10:13:44","41","2","2","0","17"
"1","4","2","Amy Sutton","2013-11-08 10:18:41","41","2","1","0","16"
"1","4","2","Hannah Nicol","2013-11-08 10:15:49","41","2","2","0","17"
"1","4","2","Georgia Severs","2013-11-08 10:13:38","41","2","3","0","18"
"1","4","2","Emily Cardwell","2013-11-08 10:13:39","41","2","0","0","15"
"1","4","2","Aimee Swift","2013-11-08 10:13:53","41","2","0","0","15"
"1","4","2","Bethany Walkom","2013-11-08 10:13:44","41","1","0","0","14"
"1","4","2","Chloe Brew","2013-11-08 10:13:37","41","2","0","0","15"
"1","4","2","Isobel Carleton-Carr","2013-11-08 10:14:23","41","1","3","0","17"
"1","4","2","Hannah Caley","2013-11-08 10:13:54","41","2","0","0","15"
"1","4","2","Holly Brook","2013-11-08 10:13:34","41","2","0","0","15"
"1","4","2","Sam Bentham","2013-11-08 10:13:32","41","2","0","0","15"
"1","4","2","Marius Mihaescu","2013-11-06 16:25:58","53","2","1","0","17"
"1","4","2","User940182","2013-11-07 12:53:55","41","6","0","0","19"
"1","4","2","aidan macrae","2013-11-05 12:07:20","10","2","0","0","12"
"1","4","2","Ashley Todd","2013-11-05 12:08:52","48","2","0","0","15"
"1","4","2","Jodie Keiro-Kirk","2013-11-05 12:07:44","41","2","0","0","15"
"1","4","2","Lovely Ngun","2013-11-05 20:29:06","24","2","0","0","13"
"1","4","2","Khin Sui Par","2013-10-29 19:35:32","24","4","0","0","15"
"1","4","2","User43009","2013-11-03 08:51:31","41","2","0","0","15"
"1","4","2","Gallo300972","2013-10-25 01:14:39","39","9","0","0","21"
"1","4","2","User823113","2013-11-05 22:25:02","30","2","0","0","14"
"1","4","2","Daniel Jr Garcia","2013-11-05 19:58:31","10","1","0","0","11"
"1","4","2","Benjamin Pratt","2013-11-05 19:57:39","10","1","0","0","11"
"1","4","2","Malachi Moore","2013-10-29 16:21:48","41","5","0","0","18"
"1","4","2","Michael Stark6","2013-11-04 17:04:07","42","4","0","0","17"
"1","4","2","Nicole Hougham","2013-11-04 15:48:19","41","4","0","0","17"
"1","4","2","Tierra Warner","2013-10-29 15:22:54","41","4","0","0","17"
"1","4","2","Malachai Jones","2013-11-04 15:08:04","41","2","0","0","15"
"1","4","2","Axel Del Real Chapo","2013-11-04 15:07:45","13","3","0","0","13"
"1","4","2","Isabella Sanchez","2013-10-29 20:36:18","40","3","0","0","16"
"1","4","2","chit chit","2013-10-29 20:22:00","41","7","0","0","20"
"1","4","2","chalil sanders","2013-11-04 16:53:00","41","1","0","0","14"
"1","4","2","Ayla Estrada","2013-11-01 19:36:30","41","3","0","0","16"
"1","4","2","User08565","2013-09-08 09:26:49","15","4","0","0","14"
"1","4","2","ajufrisko","2013-11-03 12:29:24","41","4","0","0","17"
"1","4","2","John Davies-Colley","2013-04-22 18:06:43","41","13","0","0","23"
"1","4","2","User68621","2013-10-31 13:19:32","41","4","0","0","17"
"1","4","2","Matt Mortimer","2013-10-31 18:27:31","41","8","0","0","21"
"1","4","2","LRPSoft_Apps","2013-10-29 09:27:19","44","7","1","0","21"
"1","4","2","Burcu Kulahcioglu Ozkan","2013-09-20 23:28:38","14","12","0","0","20"
"1","4","2","User871395","2013-10-23 14:53:13","8","4","0","0","12"
"1","4","2","KClutchInDaHouse","2013-10-30 00:19:03","39","2","0","0","14"
"1","4","2","CeciliaD","2013-10-30 00:18:58","41","2","0","0","15"
"1","4","2","Anica Neumann","2013-10-30 00:18:39","41","2","0","0","15"
"1","4","2","Chelsea Farnsworth","2013-10-30 00:20:39","41","3","0","0","16"
"1","4","2","GFiefInDaHood","2013-10-30 00:19:45","41","4","0","0","17"
"1","4","2","Helena Alexis","2013-10-30 00:18:22","43","2","0","0","15"
"1","4","2","Christine Baker","2013-10-30 00:20:11","37","3","0","0","15"
"1","4","2","Brigitta McVicker","2013-10-30 00:19:35","41","2","0","0","15"
"1","4","2","Courtney Alicia Curtis","2013-10-30 00:18:53","41","2","0","0","15"
"1","4","2","Sarah Zebrowski","2013-10-30 00:19:33","41","2","0","0","15"
"1","4","2","User244132","2013-10-30 00:15:25","37","3","0","0","15"
"1","4","2","Shelby Mil","2013-10-24 14:08:14","11","4","0","0","14"
"1","4","2","Jackie Werstler","2013-10-24 14:10:18","11","4","0","0","14"
"1","4","2","User723788","2013-10-27 22:14:06","7","4","0","0","11"
"1","4","2","User658378","2013-06-01 16:13:51","21","20","0","0","22"
"1","4","2","DiFoxMan","2013-09-14 20:43:07","15","4","0","0","14"
"1","4","2","User204462","2013-10-09 21:38:26","7","12","0","0","17"
"1","4","2","BoxHeadedRabbit","2013-10-28 20:09:50","43","1","0","0","14"
"1","4","2","User32446","2013-10-28 09:17:11","43","5","0","0","18"
"1","4","2","Dan Binns","2013-10-28 00:48:59","43","6","1","0","20"
"1","4","1","frankatmsr","2012-07-17 01:12:23","85","68","1","0","33"
"1","4","2","User445729","2013-10-26 00:35:52","43","6","0","0","19"
"1","4","2","Laurie clover ","2013-10-27 09:24:16","42","2","0","0","15"
"1","4","2","Ashlee Doherty","2013-10-27 06:30:17","43","1","0","0","14"
"1","4","2","ZZ Storm5","2013-10-20 23:56:11","84","3","0","0","20"
"1","4","2","User181750","2013-10-26 04:02:45","43","3","0","0","16"
"1","4","2","User694541","2013-10-26 23:13:25","43","1","0","0","14"
"1","4","2","User9685","2013-10-25 02:05:11","43","8","0","0","21"
"1","4","2","adhilnovandri","2013-10-20 05:07:38","43","4","0","0","17"
"1","4","2","User679846","2013-10-25 21:37:39","43","1","0","0","14"
"1","4","2","User008286","2013-10-04 02:25:04","41","3","0","0","16"
"1","4","1","User18822","2013-10-23 20:03:12","29","3","0","0","14"
"1","4","2","Samuel Rickerd","2013-10-23 14:37:45","18","11","0","0","20"
"1","4","4","Ayan Banerjee","2013-10-09 11:05:00","8","7","0","0","15"
"1","4","1","brianbro","2013-05-26 08:03:46","139","87","2","0","41"
"1","4","2","User620405","2013-10-20 16:31:58","12","3","0","0","13"
"1","4","2","chrome1234","2013-10-19 22:10:52","33","1","0","0","13"
"1","4","2","Coco Chen","2013-10-19 22:08:34","41","1","0","0","14"
"1","4","2","Kayla Gh.2","2013-10-19 22:10:19","30","2","0","0","14"
"1","4","2","Paola Cotto","2013-10-19 19:15:06","34","1","0","0","13"
"1","4","2","cynthia040401","2013-10-18 20:00:52","26","1","0","0","12"
"1","4","2","Janet Muniz","2013-10-18 19:34:31","31","1","0","0","13"
"1","4","2","Susana Barragan","2013-10-18 19:32:06","29","1","0","0","12"
"1","4","2","yaquelin alonso ðŸ˜ðŸ˜","2013-10-18 19:27:30","34","1","1","0","14"
"1","4","2","silvia sanchez","2013-10-18 19:27:36","29","2","1","0","14"
"1","4","2","User807098","2013-10-18 08:48:41","18","1","0","0","11"
"1","4","2","Pajani Arjunan","2013-09-13 01:08:59","25","6","0","0","17"
"1","4","2","jake roscow","2013-10-10 11:02:52","40","4","0","0","17"
"1","4","2","Eliseo Broche","2013-10-14 22:26:35","0","2","0","0","2"
"1","4","2","Amy Ulen3","2013-10-11 23:25:04","28","7","1","0","19"
"1","4","2","User90173","2013-07-18 12:45:05","14","2","0","0","12"
"1","4","1","AthosBenther","2013-10-02 09:03:21","71","10","0","0","26"
"1","4","2","Michael John Sabido","2013-10-06 17:51:19","54","5","0","0","19"
"1","4","4","Gabriel Aguilar","2013-10-04 15:04:56","8","3","0","0","11"
"1","4","2","Prince Normandy Salazar","2013-10-01 17:40:30","15","6","0","0","16"
"1","4","2","manool123","2013-10-01 18:31:51","27","6","0","0","17"
"1","4","1","JM Magics","2013-09-11 12:15:09","29","8","0","12","29"
"1","4","2","User972912","2013-07-14 19:46:50","20","9","0","0","20"
"1","4","1","User308453","2013-06-25 16:33:57","150","48","0","0","37"
"1","4","1","Aman Singh 123","2013-09-11 19:03:56","99","11","7","3","38"
"1","4","2","User85150","2013-09-18 16:10:12","41","4","0","0","17"
"1","4","2","Emeil Gordon","2013-09-18 16:10:21","39","4","0","0","16"
"1","4","2","Amthorab","2012-02-04 18:30:15","12","3","0","0","13"
"1","4","2","MrProGamer121","2013-09-18 23:10:25","49","6","0","0","19"
"1","4","2","shi kaichang","2013-09-18 18:19:40","11","4","0","0","14"
"1","4","1","User09496","2012-06-03 18:29:20","51","20","0","0","25"
"1","4","1","Halk-Hejsager.dk","2013-08-20 19:54:36","11","14","0","0","20"
"1","4","1","Goseyn33","2013-07-23 19:44:55","203","32","2","0","43"
"1","4","2","annonymous","2013-09-09 17:12:55","8","23","0","0","19"
"1","4","1","Xavier Fahndrich","2011-12-08 16:51:57","30","24","0","0","23"
"1","4","2","User6374870","2013-09-11 09:56:31","23","10","0","0","21"
"1","4","2","User442160","2013-09-15 02:30:08","10","2","0","0","12"
"1","4","2","User867748","2013-09-12 13:49:58","9","1","0","0","10"
"1","4","4","Sean Hawkins","2013-09-11 09:56:36","5","9","2","0","16"
"1","4","1","PedSmed Imsen","2012-10-25 16:21:29","56","28","0","0","25"
"1","4","4","Anthony Richards","2013-09-10 10:15:04","5","2","0","0","7"
"1","4","2","aadil hanif","2013-09-09 09:57:32","5","1","0","0","6"
"1","4","1","Mark Burton8","2013-08-14 18:13:22","103","10","0","0","29"
"1","4","2","User148828","2013-05-11 21:26:06","11","2","0","0","12"
"1","4","2","User387278","2013-08-23 22:00:22","38","17","0","0","22"
"1","4","2","User07335","2013-08-25 22:32:44","18","1","1","0","12"
"1","4","2","iguana723","2013-08-24 00:25:46","6","4","0","0","10"
"1","4","2","sonu prajapat","2013-08-21 04:20:13","37","2","0","0","14"
"1","4","2","Mr.Jackson","2013-08-22 00:11:35","7","2","0","0","9"
"1","4","2","User18670","2013-08-19 05:31:33","8","1","0","0","9"
"1","4","1","Sanyi49[Hun]","2013-08-12 18:37:58","16","1","0","0","11"
"1","4","1","Abirami Ganesh","2013-08-16 00:21:41","68","2","2","0","19"
"1","4","1","Ciara Chevannes-Compton","2013-08-15 22:41:57","67","2","0","0","17"
"1","4","1","Lavanya Mittal","2013-08-16 00:23:08","70","2","2","0","20"
"1","4","1","Annie Cunningham","2013-08-15 22:44:14","45","2","0","0","15"
"1","4","2","Gamory55","2013-07-25 00:41:41","8","13","1","0","19"
"1","4","1","Melanie Stamelman","2013-07-26 16:27:54","67","4","1","0","20"
"1","4","1","Ashley Sanchez","2013-08-15 22:41:05","63","2","0","0","17"
"1","4","1","Hailey Raynor","2013-08-15 22:38:51","76","4","0","0","20"
"1","4","1","Ruth Cassidy","2013-08-15 20:06:41","66","2","0","0","17"
"1","4","1","DeDe La'Singer","2013-08-15 20:11:29","52","2","0","0","16"
"1","4","1","User19521","2013-08-15 20:07:44","65","2","0","0","17"
"1","4","1","Monica O'Keefe","2013-08-15 20:10:28","69","2","0","0","17"
"1","4","1","K Teo0844","2013-08-15 20:11:08","52","3","0","0","17"
"1","4","1","Nari Shin","2013-08-15 20:07:42","74","3","0","0","19"
"1","4","1","Zaynah Daley","2013-08-15 18:30:10","66","2","0","0","17"
"1","4","1","Tammy Kang","2013-08-15 18:31:30","63","4","0","0","19"
"1","4","1","Tiara Chevannes","2013-08-15 18:29:52","57","2","0","0","16"
"1","4","2","Nataly Mayo","2013-08-15 20:09:26","32","1","0","0","13"
"1","4","2","Lokate Micky","2013-08-15 20:19:57","27","2","0","0","13"
"1","4","2","Jasmin Paramo","2013-08-15 18:33:44","27","1","0","0","12"
"1","4","2","Arjunaz Putera","2013-05-18 22:43:36","16","11","0","0","20"
"1","4","2","User517704","2013-08-11 13:47:26","24","1","0","0","12"
"1","4","2","Edwardlb20","2013-08-08 19:38:37","22","4","0","1","16"
"1","4","2","Ghost Snipper","2013-06-06 12:49:30","110","21","1","0","32"
"1","4","1","Raine Ang","2013-06-21 13:46:59","39","13","0","0","22"
"1","4","2","User541016","2013-05-27 09:07:05","127","80","3","0","41"
"1","4","2","User256104","2013-08-01 20:02:46","11","4","0","0","14"
"1","4","1","Brian Hodel","2013-07-16 23:27:07","82","16","0","0","27"
"1","4","2","Austin Zheng","2013-05-08 08:07:51","100","24","0","0","30"
"1","4","1","Ramhorn7","2013-05-04 12:44:01","137","55","0","0","36"
