is_interactive,	number_of_scripts,	number_of_completed_tutorials,	author_name,	join_date,	features,	activedays,	receivedpositivereviews,	subscribers,	score,	
1,	6,	1,	Epicosity,	2013-12-10 04:36:31,	76,	13,	0,	0,	26,
1,	6,	1,	Jack Wilensky1,	2013-12-27 18:04:16,	34,	7,	0,	0,	19,
1,	6,	2,	The Lawful,	2013-12-31 11:32:15,	31,	1,	0,	0,	13,
1,	6,	1,	Leaner4ever,	2013-12-28 23:45:56,	77,	5,	0,	0,	21,
1,	6,	1,	kaptan00,	2013-12-28 00:30:27,	81,	2,	0,	0,	19,
1,	6,	2,	User195192,	2013-12-27 11:03:01,	34,	1,	0,	0,	13,
1,	6,	1,	User0144,	2013-12-04 14:49:10,	81,	8,	0,	0,	25,
1,	6,	1,	jovchevk,	2011-08-05 11:36:15,	207,	42,	0,	0,	42,
1,	6,	1,	Piotr Bywalec,	2013-12-11 21:22:45,	77,	4,	0,	0,	20,
1,	6,	2,	Samari Williams,	2013-12-21 04:44:36,	58,	3,	0,	0,	17,
1,	6,	1,	John best,	2013-12-20 23:35:09,	73,	3,	0,	0,	19,
1,	6,	1,	User6887856,	2013-12-15 01:58:45,	55,	4,	0,	0,	18,
1,	6,	1,	ash magarelli,	2013-12-19 22:41:52,	81,	3,	0,	0,	20,
1,	6,	1,	Jose Almonte,	2013-12-18 09:36:43,	77,	4,	0,	0,	20,
1,	6,	1,	CallmePat,	2013-12-13 16:41:24,	98,	7,	0,	0,	25,
1,	6,	2,	Kevin Crosby,	2013-12-14 05:34:22,	202,	17,	0,	0,	39,
1,	6,	1,	Josh Silverthorne,	2013-12-05 12:46:27,	78,	3,	0,	0,	19,
1,	6,	1,	Christian Castro,	2013-12-14 05:19:43,	70,	5,	0,	0,	21,
1,	6,	1,	Christopher Berry,	2013-12-04 15:14:59,	81,	4,	1,	0,	22,
1,	6,	1,	Ali Rashid,	2013-12-04 14:49:22,	78,	8,	0,	0,	24,
1,	6,	1,	Aman Verma4,	2013-09-04 12:30:46,	70,	9,	1,	0,	26,
1,	6,	1,	Cajun Element,	2013-02-18 16:45:41,	87,	37,	5,	0,	34,
1,	6,	1,	Pokemon Master Hatcher,	2013-12-13 00:37:23,	57,	4,	0,	0,	18,
1,	6,	2,	Robbie Hill,	2013-12-17 16:23:06,	63,	1,	0,	0,	16,
1,	6,	1,	Atuan Ong,	2013-07-11 10:26:26,	71,	17,	0,	0,	26,
1,	6,	1,	Khairul Idzhar,	2013-12-16 07:47:02,	55,	4,	0,	0,	18,
1,	6,	1,	schalkvanwyk,	2013-12-15 08:31:09,	72,	4,	0,	0,	20,
1,	6,	1,	Garrett Credi,	2013-12-13 19:18:37,	64,	6,	0,	0,	21,
1,	6,	1,	Zach Smith,	2013-10-29 23:00:50,	59,	51,	3,	0,	31,
1,	6,	1,	Joel Cabrera,	2013-12-12 15:40:01,	81,	3,	0,	0,	20,
1,	6,	1,	Woody Buxton,	2013-12-15 09:06:41,	76,	4,	0,	0,	20,
1,	6,	2,	krisMJ23,	2013-12-12 10:01:21,	61,	8,	1,	1,	25,
1,	6,	1,	BigBosstheCat,	2012-03-23 20:23:50,	52,	26,	6,	1,	32,
1,	6,	1,	User65847,	2013-12-12 16:51:29,	62,	4,	0,	0,	19,
1,	6,	1,	Torrey Matthes,	2013-12-13 05:30:44,	71,	3,	0,	0,	19,
1,	6,	1,	Nicole Green,	2013-12-14 19:08:37,	81,	1,	0,	0,	18,
1,	6,	1,	Fernando Abednego,	2013-12-14 08:14:05,	81,	2,	0,	0,	19,
1,	6,	1,	Maggie McLaughlin,	2013-12-12 21:05:24,	71,	3,	0,	0,	19,
1,	6,	1,	Ishika Majumder,	2013-12-12 04:11:07,	76,	2,	0,	0,	18,
1,	6,	1,	Isabel Escobar,	2013-12-10 19:23:50,	78,	4,	0,	0,	20,
1,	6,	1,	Erika Buiter,	2013-12-12 05:06:12,	69,	1,	0,	0,	16,
1,	6,	1,	Charlotte Gaston,	2013-12-11 14:47:55,	78,	3,	0,	0,	19,
1,	6,	1,	Terry Cranfill,	2013-12-11 16:34:50,	54,	1,	0,	0,	15,
1,	6,	1,	Jjjjjj Gggggggggg,	2013-12-11 18:59:22,	76,	1,	0,	0,	17,
1,	6,	1,	mpmajo_pp,	2013-12-11 14:31:37,	81,	1,	0,	0,	18,
1,	6,	2,	Alexa Lambert,	2013-12-10 22:44:34,	59,	4,	0,	0,	18,
1,	6,	1,	User033351,	2013-12-10 12:47:08,	69,	2,	0,	0,	17,
1,	6,	1,	Keelin Pogue,	2013-12-10 04:46:30,	78,	2,	0,	0,	18,
1,	6,	1,	Shentina Brown,	2013-12-10 21:11:33,	71,	3,	0,	0,	19,
1,	6,	1,	Amy Burris,	2013-12-02 19:30:13,	76,	2,	0,	0,	18,
1,	6,	2,	LSCStealthNinja,	2013-12-10 03:11:21,	55,	3,	0,	0,	17,
1,	6,	1,	Jeff Stockdale,	2013-12-09 18:43:52,	52,	3,	0,	0,	17,
1,	6,	2,	CodeLikeANarwhal,	2013-12-06 23:32:06,	61,	4,	0,	0,	19,
1,	6,	2,	Shane Thomson,	2013-12-09 16:18:31,	63,	1,	0,	0,	16,
1,	6,	3,	Tecmadkid,	2013-12-07 01:26:29,	51,	4,	0,	0,	18,
1,	6,	1,	Keiana Alexis,	2013-12-07 20:06:21,	72,	1,	0,	0,	17,
1,	6,	1,	eretyz81,	2011-11-03 00:07:43,	154,	38,	11,	0,	46,
1,	6,	2,	User858507,	2013-05-30 21:58:15,	79,	15,	1,	0,	27,
1,	6,	1,	User20451,	2013-04-04 09:01:04,	8,	10,	1,	0,	19,
1,	6,	2,	Magnus Sjöberg,	2013-06-03 12:49:46,	37,	18,	0,	0,	22,
1,	6,	2,	User5857,	2011-12-01 20:04:57,	66,	32,	0,	0,	27,
1,	6,	1,	Meg Byrne,	2013-11-15 12:16:18,	56,	2,	0,	0,	16,
1,	6,	2,	heyitevilynnn,	2013-10-21 21:29:44,	74,	27,	0,	0,	27,
1,	6,	1,	Jordan Prado,	2013-10-04 18:19:40,	64,	10,	0,	0,	25,
1,	6,	1,	Asa Wooten,	2013-10-04 18:19:30,	71,	14,	0,	0,	26,
1,	6,	1,	User141139,	2013-10-15 15:51:36,	81,	7,	1,	0,	25,
1,	6,	1,	Josh Wilson,	2013-10-15 15:51:45,	79,	7,	1,	0,	24,
1,	6,	2,	Emma Morter,	2013-11-12 15:21:31,	44,	3,	0,	0,	16,
1,	6,	1,	Sam Joe79,	2013-11-14 12:55:08,	72,	3,	0,	0,	19,
1,	6,	1,	Yoshiki356,	2013-11-14 22:02:10,	82,	5,	0,	0,	22,
1,	6,	1,	Mustafa Demir,	2013-11-09 16:16:02,	63,	1,	1,	0,	17,
1,	6,	1,	Mastergs Jun,	2013-03-15 04:07:01,	203,	32,	0,	0,	41,
1,	6,	1,	Alex Kravchik,	2013-11-03 08:52:45,	82,	4,	1,	0,	22,
1,	6,	1,	Eyal Carmel,	2013-06-25 11:31:34,	72,	3,	0,	0,	19,
1,	6,	1,	Prince Salazar,	2013-09-10 17:19:58,	30,	23,	0,	0,	23,
1,	6,	1,	Kyle Castle,	2013-10-04 18:19:31,	84,	10,	0,	0,	27,
1,	6,	1,	Guy Morales Sexton,	2013-10-04 18:19:27,	70,	10,	0,	0,	26,
1,	6,	2,	GiantDemo,	2013-10-28 12:53:41,	134,	13,	1,	0,	33,
1,	6,	1,	Cory Palmer,	2013-10-25 02:09:36,	14,	4,	0,	0,	14,
1,	6,	2,	User840755,	2013-10-26 07:19:29,	12,	1,	0,	0,	11,
1,	6,	1,	Karl the Almighty,	2013-05-30 09:32:39,	63,	10,	0,	0,	25,
1,	6,	1,	User578722,	2013-10-13 21:04:48,	20,	1,	0,	0,	12,
1,	6,	1,	zak bonnington,	2012-07-23 16:28:45,	131,	42,	103,	4,	58,
1,	6,	1,	Ben Clark,	2013-09-12 13:49:59,	60,	7,	0,	0,	22,
1,	6,	1,	BrianThor,	2012-09-11 06:34:41,	330,	55,	19,	0,	66,
1,	6,	1,	Code Jesus,	2013-03-15 04:09:55,	118,	21,	1,	0,	32,
1,	6,	1,	Ramesius,	2013-03-04 12:23:53,	185,	32,	1,	0,	40,
1,	6,	1,	DontMissTheBear,	2013-03-07 03:03:54,	178,	49,	3,	1,	43,
1,	6,	1,	Mr.Capers#7,	2013-02-01 04:15:41,	41,	28,	0,	0,	24,
1,	6,	2,	User29472,	2013-03-07 13:51:59,	7,	5,	0,	0,	12,
1,	6,	1,	chale Williams,	2013-03-21 18:24:41,	5,	9,	0,	0,	14,
1,	6,	2,	Eak civic,	2013-03-12 05:55:22,	5,	3,	0,	0,	8,
1,	6,	1,	desharp1,	2013-01-11 17:48:44,	25,	17,	0,	0,	21,
1,	6,	1,	George Julian,	2013-01-19 18:03:40,	4,	1,	0,	0,	5,
1,	6,	1,	User72116,	2012-12-06 19:04:59,	3,	9,	2,	0,	14,
1,	6,	1,	Steve Helme,	2012-12-08 08:12:26,	32,	2,	2,	0,	16,
1,	6,	1,	Shashwat Goel,	2012-12-03 14:26:00,	29,	5,	0,	0,	16,
1,	6,	2,	User168695,	2012-10-02 20:47:54,	0,	12,	0,	0,	10,
1,	6,	1,	187coder,	2012-08-27 11:32:31,	116,	18,	0,	1,	31,
1,	6,	1,	MichaelaMontstream,	2012-06-29 19:49:34,	76,	16,	6,	0,	32,
1,	6,	1,	StruMan79,	2012-02-23 22:26:37,	221,	138,	36,	0,	65,
1,	6,	1,	User82260,	2012-04-29 11:53:07,	7,	4,	3,	0,	14,
1,	6,	1,	Hannahhood,	2013-12-13 04:24:31,	62,	3,	0,	0,	18,
1,	6,	1,	Arianna Arango,	2013-08-15 22:40:49,	69,	3,	2,	0,	20,
1,	6,	1,	User85926,	2013-05-27 03:07:24,	77,	52,	0,	0,	30,
1,	6,	1,	User078913,	2013-07-27 05:53:04,	8,	7,	0,	0,	15,
1,	6,	2,	Mahesh Khavadi,	2013-08-01 07:23:48,	0,	1,	1,	0,	2,
1,	6,	2,	User78256,	2013-05-09 13:19:43,	102,	46,	2,	0,	34,
1,	6,	1,	VideoGamage,	2013-05-03 22:32:41,	105,	21,	0,	0,	30,
1,	6,	1,	shaaaybabbby,	2013-06-24 20:49:22,	35,	11,	0,	0,	22,
1,	6,	1,	User26481,	2013-06-15 05:54:41,	7,	3,	1,	0,	11,
1,	6,	1,	Mati Agam,	2013-06-15 19:55:28,	0,	3,	0,	0,	3,
1,	5,	1,	User36456,	2013-09-09 03:41:00,	56,	13,	0,	0,	24,
1,	5,	1,	User63512,	2013-12-03 15:50:49,	74,	4,	0,	0,	20,
1,	5,	1,	Markydee,	2013-12-03 15:50:18,	78,	4,	0,	0,	20,
1,	5,	1,	User98509,	2013-07-21 10:46:46,	52,	9,	0,	0,	23,
1,	5,	1,	Liam Kasper,	2013-12-10 01:57:54,	78,	6,	0,	0,	22,
1,	5,	1,	Wasserlicht27,	2013-02-04 09:40:36,	77,	12,	0,	0,	26,
1,	5,	1,	Sadat Daniel,	2013-12-31 10:28:31,	78,	2,	0,	0,	18,
1,	5,	1,	SaftwareStudios,	2013-12-30 18:56:43,	85,	6,	0,	0,	23,
1,	5,	1,	mektball,	2013-07-07 15:01:02,	56,	7,	0,	0,	21,
1,	5,	1,	Marilyn Katie,	2013-12-30 02:00:41,	78,	2,	0,	0,	18,
1,	5,	1,	User27703,	2013-12-30 10:39:52,	64,	2,	0,	0,	17,
1,	5,	1,	User085615,	2013-12-30 23:23:52,	77,	2,	0,	0,	18,
1,	5,	1,	Tyler Neal,	2013-12-29 04:24:32,	70,	3,	0,	0,	19,
1,	5,	1,	Nhabtem2,	2013-12-20 03:11:49,	52,	9,	0,	0,	23,
1,	5,	1,	User019365,	2013-12-29 03:32:01,	77,	3,	0,	0,	19,
1,	5,	1,	Youran Saba,	2013-12-29 16:20:34,	77,	2,	0,	0,	18,
1,	5,	1,	Trevor Stern,	2013-12-27 21:36:17,	62,	2,	0,	0,	17,
1,	5,	1,	User3698867,	2013-12-15 14:23:51,	70,	5,	0,	0,	21,
1,	5,	1,	Jeffrey Chen,	2013-12-20 23:37:22,	63,	3,	0,	0,	18,
1,	5,	1,	Javoughni Hugh Cox,	2013-12-27 04:53:05,	66,	2,	0,	0,	17,
1,	5,	1,	User39571,	2013-12-06 10:32:08,	57,	2,	0,	0,	16,
1,	5,	1,	User770013,	2013-12-14 18:35:02,	50,	3,	0,	0,	17,
1,	5,	1,	User458107,	2013-12-21 14:59:57,	55,	6,	0,	0,	20,
1,	5,	1,	Sayak Brahmachari,	2013-12-19 12:52:13,	34,	4,	0,	0,	16,
1,	5,	1,	MjCj8482,	2013-12-22 06:29:26,	77,	2,	0,	0,	18,
1,	5,	1,	Jayce Tomlin,	2013-12-10 06:31:11,	57,	5,	0,	0,	19,
1,	5,	1,	User31929,	2013-12-20 12:14:37,	78,	3,	0,	0,	19,
1,	5,	1,	mzee sam8,	2013-12-20 18:12:18,	65,	3,	0,	0,	18,
1,	5,	1,	Sophie Adams,	2013-12-20 23:36:34,	54,	2,	1,	0,	17,
1,	5,	1,	zac berger,	2013-12-20 22:49:06,	77,	9,	0,	0,	25,
1,	5,	1,	Matt Duarte,	2013-12-20 23:40:14,	53,	2,	0,	0,	16,
1,	5,	1,	Jamila Campwala,	2013-12-20 23:36:28,	56,	3,	0,	0,	17,
1,	5,	1,	Hannah Schwartz,	2013-08-15 18:27:28,	68,	5,	0,	0,	20,
1,	5,	1,	anita mayo,	2013-12-17 21:04:49,	64,	4,	0,	0,	19,
1,	5,	1,	User188900,	2013-12-20 10:25:31,	71,	2,	0,	0,	18,
1,	5,	1,	harrynuriman,	2013-12-16 02:19:37,	77,	8,	0,	0,	24,
1,	5,	1,	Arnab Chakraborty,	2013-12-15 11:02:05,	62,	8,	0,	0,	23,
1,	5,	1,	Celeste Littlefield,	2013-12-11 15:56:48,	62,	4,	0,	0,	19,
1,	5,	1,	User993893,	2013-12-18 16:35:13,	65,	3,	0,	0,	18,
1,	5,	1,	Spencer Mattern,	2013-12-17 22:41:53,	70,	2,	0,	0,	18,
1,	5,	1,	Zakary Lewerenz,	2013-12-16 17:15:40,	58,	4,	0,	0,	18,
1,	5,	1,	William Lea,	2013-12-04 14:49:54,	78,	4,	0,	0,	20,
1,	5,	1,	Matthew Rutherford,	2013-12-04 14:51:12,	77,	7,	1,	0,	24,
1,	5,	1,	James Tunney,	2013-12-04 14:53:06,	77,	4,	0,	0,	20,
1,	5,	1,	User9611,	2013-12-04 14:49:08,	77,	4,	0,	0,	20,
1,	5,	1,	Samuel Jefferys,	2013-12-04 15:15:56,	65,	7,	0,	0,	22,
1,	5,	1,	Daniel Hammersley,	2013-12-03 12:38:21,	55,	3,	0,	0,	17,
1,	5,	1,	susan Ferdinando,	2013-12-14 18:19:03,	76,	5,	0,	0,	21,
1,	5,	1,	THE Minecrafter,	2013-12-16 23:30:04,	71,	4,	0,	0,	20,
1,	5,	1,	User251552,	2013-12-10 17:51:18,	65,	4,	0,	0,	19,
1,	5,	1,	Mallory Driggers,	2013-12-16 18:58:50,	77,	4,	2,	0,	22,
1,	5,	1,	Daniel Coulson,	2013-12-03 12:35:17,	63,	4,	0,	0,	19,
1,	5,	1,	Campbell Southey,	2013-12-12 02:04:10,	70,	6,	0,	0,	22,
1,	5,	1,	Raj Singh,	2013-12-16 10:38:32,	71,	1,	0,	0,	17,
1,	5,	1,	Stephen Moffat,	2013-12-02 16:35:07,	78,	3,	0,	0,	19,
1,	5,	1,	Leonardo Gaspar,	2013-12-16 04:06:30,	69,	3,	0,	0,	18,
1,	5,	1,	mihaita98,	2013-12-09 13:56:10,	77,	4,	0,	0,	20,
1,	5,	1,	dirtbikinggordon,	2013-12-15 18:45:37,	65,	4,	2,	0,	21,
1,	5,	1,	Harrycroft2266,	2013-12-09 18:25:39,	71,	3,	0,	0,	19,
1,	5,	1,	ivancho72,	2012-12-06 13:05:48,	182,	19,	3,	0,	40,
1,	5,	1,	Harriet Wiley,	2013-12-15 02:58:39,	70,	4,	0,	0,	20,
1,	5,	1,	Shadow Ninja,	2013-12-15 09:16:23,	78,	4,	0,	0,	20,
1,	5,	1,	2bpolkb2,	2013-12-08 14:47:44,	50,	8,	1,	0,	23,
1,	5,	1,	User3627,	2013-12-13 03:02:30,	76,	4,	0,	0,	20,
1,	5,	1,	sedouard,	2013-05-22 02:06:19,	52,	28,	0,	0,	25,
1,	5,	1,	Andy Knapp,	2013-12-13 05:57:56,	70,	2,	0,	0,	18,
1,	5,	1,	B MURP942,	2013-12-13 20:03:25,	72,	3,	0,	0,	19,
1,	5,	1,	Maegan Douglas,	2013-12-11 22:49:59,	64,	3,	0,	0,	18,
1,	5,	1,	Gabriel Montevirgen,	2013-12-12 19:55:11,	68,	7,	0,	0,	22,
1,	5,	1,	Elizabeth Diamond,	2013-12-13 17:22:56,	57,	1,	0,	0,	15,
1,	5,	1,	ImTheNox,	2013-12-13 05:40:35,	70,	6,	0,	0,	22,
1,	5,	1,	User6681,	2013-12-11 15:16:15,	54,	2,	0,	0,	16,
1,	5,	1,	Pratik Padia,	2013-12-11 07:11:45,	75,	2,	0,	0,	18,
1,	5,	1,	Son Ca Nguyen,	2013-12-12 06:55:13,	88,	4,	0,	0,	21,
1,	5,	1,	User293706,	2013-12-12 04:44:35,	62,	4,	0,	0,	19,
1,	5,	1,	Haleigh Hodgson,	2013-12-11 05:32:30,	77,	4,	0,	0,	20,
1,	5,	1,	User95735,	2013-03-27 07:56:17,	77,	3,	0,	0,	19,
1,	5,	1,	Bryan Kerr,	2013-12-11 06:01:26,	73,	4,	0,	0,	20,
1,	5,	1,	Randolph French,	2013-12-10 17:28:43,	63,	7,	0,	0,	22,
1,	5,	1,	tillman little,	2013-12-11 15:57:20,	66,	1,	0,	0,	16,
1,	5,	1,	User61578,	2013-12-10 08:00:53,	70,	2,	0,	0,	18,
1,	5,	1,	Jeovany Tello,	2013-12-04 15:09:41,	70,	6,	0,	0,	22,
1,	5,	1,	Brent Spirnak,	2013-12-09 20:17:31,	51,	1,	0,	0,	15,
1,	5,	1,	Skrillit,	2013-02-15 20:37:44,	30,	13,	0,	0,	22,
1,	5,	1,	User975854,	2013-12-07 13:21:08,	77,	3,	0,	0,	19,
1,	5,	1,	User04401,	2013-12-07 02:16:01,	73,	2,	0,	0,	18,
1,	5,	1,	Crystal Ruiz,	2013-12-07 22:51:06,	78,	3,	0,	0,	19,
1,	5,	1,	User97776,	2013-12-07 22:55:14,	73,	3,	0,	0,	19,
1,	5,	1,	josh warren,	2013-12-03 12:33:12,	69,	4,	1,	0,	20,
1,	5,	1,	Ryan parker,	2013-12-03 10:20:21,	71,	3,	0,	0,	19,
1,	5,	1,	ellie wright,	2013-12-03 10:17:41,	67,	3,	0,	0,	18,
1,	5,	1,	maya allen,	2013-11-20 16:03:16,	72,	3,	0,	0,	19,
1,	5,	1,	Brady Harlin,	2013-10-10 17:34:23,	81,	18,	0,	0,	27,
1,	5,	1,	HenryKing21,	2013-10-15 15:51:37,	66,	5,	0,	0,	20,
1,	5,	1,	aSacrip_Is2short,	2012-06-24 11:43:35,	94,	12,	0,	0,	28,
1,	5,	1,	GingerKim,	2012-05-09 01:08:36,	59,	17,	0,	0,	24,
1,	5,	1,	Xenon Studio,	2013-11-09 19:29:31,	53,	13,	0,	0,	24,
1,	5,	1,	Rokesh007,	2013-07-08 16:06:28,	40,	5,	0,	0,	18,
1,	5,	1,	Braydon gines,	2013-10-31 04:23:50,	53,	3,	0,	0,	17,
1,	5,	1,	steve canderson,	2013-10-04 18:19:36,	67,	17,	0,	0,	25,
1,	5,	1,	THE ONE & ONLY RAZZAGEE!! ;),	2013-08-27 15:28:44,	115,	28,	3,	0,	34,
1,	5,	1,	Angel Boyles,	2013-09-24 01:33:17,	64,	32,	0,	0,	27,
1,	5,	1,	Aadam Muhammad,	2013-10-19 19:10:46,	44,	1,	0,	0,	14,
1,	5,	1,	Oliver Black,	2013-07-23 00:16:50,	75,	13,	5,	1,	32,
1,	5,	1,	WurmBiene,	2012-03-28 13:02:46,	1,	9,	0,	0,	10,
1,	5,	1,	Eugene Moturnak,	2012-10-26 10:05:13,	187,	54,	24,	0,	52,
1,	5,	1,	User068500,	2013-07-09 17:52:25,	0,	4,	0,	0,	4,
1,	5,	1,	dioxide95,	2013-05-26 22:02:09,	65,	20,	8,	0,	34,
1,	5,	1,	User50794,	2013-03-21 09:51:05,	93,	39,	0,	0,	30,
1,	5,	1,	suurlemoen,	2013-03-04 00:09:22,	70,	45,	0,	0,	29,
1,	5,	1,	Joseph Di Benedetto,	2013-03-05 20:01:06,	59,	30,	0,	0,	26,
1,	5,	1,	Antonio Y,	2013-05-05 01:22:05,	64,	4,	0,	0,	19,
1,	5,	1,	Wero Productions,	2013-04-15 05:44:22,	52,	17,	0,	0,	24,
1,	5,	1,	hellicik,	2013-04-22 17:52:40,	44,	10,	0,	0,	23,
1,	5,	1,	User95506,	2013-01-15 11:14:39,	154,	39,	1,	1,	38,
1,	5,	1,	Celia De la Vega,	2013-01-26 20:00:27,	71,	45,	0,	0,	29,
1,	5,	1,	sathishkg,	2013-02-05 09:58:50,	69,	22,	0,	0,	26,
1,	5,	1,	User525761,	2013-02-22 16:57:25,	112,	10,	1,	0,	31,
1,	5,	1,	User08434,	2013-03-25 00:12:09,	3,	3,	0,	0,	6,
1,	5,	1,	nico.foster-bhagice@cool.fr.nf,	2011-09-15 22:24:43,	81,	123,	6,	0,	44,
1,	5,	1,	Drosserea,	2012-02-03 15:17:48,	118,	177,	6,	0,	52,
1,	5,	1,	User01853,	2013-01-31 03:54:57,	6,	4,	1,	0,	11,
1,	5,	1,	christian,	2013-02-01 12:54:27,	3,	4,	0,	0,	7,
1,	5,	1,	User579615,	2012-11-14 15:33:15,	87,	16,	3,	0,	30,
1,	5,	1,	Lanky_boi_ray,	2012-10-25 16:44:35,	89,	15,	11,	2,	39,
1,	5,	1,	m_developer,	2013-01-08 18:07:00,	78,	41,	1,	0,	30,
1,	5,	1,	WiztersLabs,	2012-11-22 06:15:03,	102,	13,	6,	0,	35,
1,	5,	1,	coder1100,	2012-12-11 01:29:12,	83,	81,	5,	1,	40,
1,	5,	1,	purujit negi,	2012-09-18 22:10:22,	92,	14,	10,	0,	38,
1,	5,	1,	priyankthehero,	2012-08-28 13:06:20,	87,	20,	0,	0,	28,
1,	5,	1,	User771646,	2012-05-23 16:10:29,	83,	7,	2,	0,	26,
1,	5,	1,	Mazen Alwafe,	2012-04-28 15:25:56,	4,	2,	0,	0,	6,
1,	5,	1,	Emily Skime,	2013-12-13 16:14:48,	70,	5,	0,	0,	21,
1,	5,	1,	User772483,	2013-12-13 21:23:24,	77,	5,	0,	0,	21,
1,	5,	1,	Jack McGrady,	2013-12-12 11:08:39,	62,	2,	0,	0,	17,
1,	5,	1,	Cool Wave,	2013-05-27 03:13:30,	42,	52,	2,	0,	29,
1,	5,	1,	Gokul Maha,	2013-06-26 12:38:04,	38,	8,	0,	0,	20,
1,	5,	1,	Brett Hughes,	2013-06-15 19:56:49,	7,	4,	0,	1,	12,
1,	5,	1,	Jean-Noel,	2013-05-24 07:40:53,	148,	18,	0,	0,	33,
1,	5,	1,	Account #9,	2013-06-11 01:36:18,	4,	2,	0,	0,	6,
1,	5,	1,	Rob Osterman,	2013-04-04 23:12:42,	10,	8,	0,	0,	18,
1,	4,	1,	Jake Graff,	2014-01-08 18:06:54,	65,	2,	1,	0,	18,
1,	4,	1,	Winterim Apps,	2014-01-08 18:06:48,	70,	2,	0,	0,	18,
1,	4,	1,	Nicholas Dille,	2014-01-08 18:06:40,	65,	2,	0,	0,	17,
1,	4,	1,	Andrew Schirpke,	2014-01-08 18:06:42,	65,	2,	0,	0,	17,
1,	4,	1,	Harrison Dixon,	2014-01-08 18:06:39,	65,	2,	0,	0,	17,
1,	4,	1,	Morgan G15,	2013-12-04 16:32:05,	62,	4,	0,	0,	19,
1,	4,	1,	iamjones,	2013-10-20 22:06:27,	38,	27,	0,	0,	23,
1,	4,	1,	Tom Payne,	2013-11-13 10:33:00,	31,	6,	0,	0,	18,
1,	4,	2,	User553559,	2014-01-07 06:41:45,	29,	2,	0,	0,	13,
1,	4,	1,	Mark Warnants,	2013-12-15 09:34:17,	65,	4,	0,	0,	19,
1,	4,	1,	User745976,	2013-12-10 01:21:50,	62,	5,	0,	0,	20,
1,	4,	1,	Nate Sherbourne,	2014-01-07 15:08:56,	52,	1,	0,	0,	15,
1,	4,	1,	Tejan Kaley,	2013-12-03 16:01:38,	74,	4,	0,	0,	20,
1,	4,	1,	Jacob Holdaway,	2013-12-12 06:56:12,	58,	9,	0,	0,	23,
1,	4,	1,	Stefan Östman,	2014-01-05 21:07:38,	20,	4,	0,	0,	15,
1,	4,	2,	Isaac Haferkamp,	2014-01-05 21:48:32,	22,	3,	0,	0,	14,
1,	4,	1,	blepblopz,	2014-01-05 13:33:50,	65,	4,	0,	0,	19,
1,	4,	1,	ABruunJ1s1,	2014-01-02 08:17:22,	67,	5,	0,	0,	20,
1,	4,	1,	Cecil A Ribasu,	2013-12-18 09:51:48,	57,	6,	0,	0,	20,
1,	4,	1,	Alex_Tara1993,	2013-09-11 17:12:57,	59,	4,	0,	0,	18,
1,	4,	1,	Fergman29,	2014-01-04 01:51:52,	65,	1,	0,	0,	16,
1,	4,	1,	User968700,	2014-01-03 22:28:43,	54,	5,	0,	0,	19,
1,	4,	1,	User618055,	2013-12-24 02:01:57,	52,	5,	0,	0,	19,
1,	4,	1,	User12982,	2013-12-27 03:40:15,	65,	8,	0,	0,	23,
1,	4,	1,	SAITEJ BOMMIDI,	2014-01-02 19:00:52,	57,	3,	0,	0,	17,
1,	4,	2,	Demario Passley,	2014-01-04 00:52:00,	32,	2,	0,	0,	14,
1,	4,	1,	User654855,	2013-12-25 23:54:12,	50,	3,	0,	0,	17,
1,	4,	1,	Jessica Ma,	2013-12-21 01:26:23,	70,	5,	0,	0,	21,
1,	4,	1,	Meriç Özer,	2014-01-02 14:20:19,	70,	1,	0,	0,	17,
1,	4,	1,	Michael Lacasse,	2013-12-28 23:25:37,	63,	11,	0,	0,	25,
1,	4,	1,	alexander.stankov,	2013-12-06 21:42:04,	65,	9,	0,	0,	24,
1,	4,	1,	User681313,	2013-12-30 20:48:09,	57,	3,	0,	0,	17,
1,	4,	1,	User716028,	2013-12-31 20:57:05,	50,	4,	0,	0,	18,
1,	4,	1,	User681137,	2013-12-30 18:38:49,	70,	3,	0,	0,	19,
1,	4,	1,	jmallory,	2013-12-30 21:30:30,	70,	4,	0,	0,	20,
1,	4,	1,	User504015,	2013-12-26 07:28:28,	58,	6,	0,	0,	20,
1,	4,	2,	Russell Wilkes,	2013-12-29 15:37:41,	58,	3,	0,	0,	17,
1,	4,	1,	Sirena Ruiz,	2013-12-29 21:30:33,	46,	2,	0,	0,	15,
1,	4,	1,	stormshadow,	2013-12-30 05:47:52,	32,	3,	0,	0,	15,
1,	4,	1,	emma beharry,	2013-12-29 17:48:22,	64,	1,	0,	0,	16,
1,	4,	1,	BATMANx863,	2013-12-29 17:38:34,	52,	2,	0,	0,	16,
1,	4,	1,	User2605,	2013-12-28 21:46:10,	67,	2,	2,	0,	19,
1,	4,	1,	Gabriela Ferreira,	2013-12-28 23:33:01,	52,	1,	0,	0,	15,
1,	4,	1,	the firefly,	2013-12-26 16:25:48,	56,	3,	0,	0,	17,
1,	4,	1,	Akram Buraik,	2013-12-27 04:39:04,	63,	1,	0,	0,	16,
1,	4,	1,	Jatan Patel,	2013-12-26 06:05:06,	70,	4,	0,	0,	20,
1,	4,	1,	User25270,	2013-12-25 12:39:02,	74,	5,	0,	0,	21,
